id,slug,link,primary_image_url,primary_image_caption
13775,2025/03/22/failed-joke-candidates-to-form-supervillain-league,https://cheesegratermagazine.org/2025/03/22/failed-joke-candidates-to-form-supervillain-league/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/5880039212_a9802645e0_o-1100x733.jpg,Photograph by Julian Fong via Flickr
13788,2025/03/22/episode-11-interview-with-the-union-president-elect,https://cheesegratermagazine.org/2025/03/22/episode-11-interview-with-the-union-president-elect/,,
13724,2025/03/20/don-t-just-hope-for-change-vote-for-it,https://cheesegratermagazine.org/2025/03/20/dont-just-hope-for-change-vote-for-it/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/20250319164146-1100x825.jpg,"Almost 4,000 candidates are standing for election. Photograph by Nick Miao"
13715,2025/03/20/the-union-s-election-rules-are-unfit-for-purpose,https://cheesegratermagazine.org/2025/03/20/the-unions-election-rules-are-unfit-for-purpose/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/UCLUent08_02.jpg,Photograph by Mary Hinkley/UCL Media Services
13709,2025/03/20/pretending-sabbatical-office-is-a-grad-scheme-is-bad-for-democracy,https://cheesegratermagazine.org/2025/03/20/pretending-sabbatical-office-is-a-grad-scheme-is-bad-for-democracy/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/2W3A0217.jpg,Photograph by Mary Hinkley/UCL Media Services
13585,2025/03/20/mud-throwing-in-union-elections-reaches-new-heights,https://cheesegratermagazine.org/2025/03/20/mud-throwing-in-union-elections-reaches-new-heights/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/20250319164448-1100x825.jpg,"With polls set to close tomorrow, some candidates are getting rowdy. Photograph by Nick Miao"
13534,2025/03/20/poll-reveals-scale-of-union-s-apathy-crisis-as-most-students-say-they-don-t-know-or-don-t-care,https://cheesegratermagazine.org/2025/03/20/poll-reveals-scale-of-unions-apathy-crisis-as-most-students-say-they-dont-know-or-dont-care/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/2W3A0217.jpg,"Some 4,000 candidates are standing for election... but does anyone care? Photograph by Mary Hinkley/UCL Media Services"
13560,2025/03/20/ucl-tories-to-host-robert-jenrick-for-115-a-head-dinner,https://cheesegratermagazine.org/2025/03/20/ucl-tories-to-host-robert-jenrick-mp-for-115-a-head-dinner/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/Screenshot-2025-03-20-at-13.27.38.png,Robert Jenrick's big night out. Photograph from @UCLTories on Instagram
13470,2025/03/19/what-s-happening-with-the-union-elections,https://cheesegratermagazine.org/2025/03/19/whats-happening-with-the-union-elections/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/20250319164146-1100x825.jpg,"Almost 4,000 candidates are competing in this year's elections. Photograph by Nick Miao"
13493,2025/03/19/the-hopeful-eight-meet-the-candidates-running-to-be-the-next-union-president,https://cheesegratermagazine.org/2025/03/19/the-hopeful-eight-meet-the-candidates-running-to-be-the-next-union-president/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/Picture1-1100x855.png,Eight candidates are running to be Union President
13482,2025/03/19/explainer-how-does-the-union-work,https://cheesegratermagazine.org/2025/03/19/explainer-how-does-the-union-work/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/UCLUent08_02.jpg,Photograph by Mary Hinkley/UCL Media Services
13427,2025/03/15/ucl-halls-to-hike-rent-by-3-9-despite-union-lobbying-efforts,https://cheesegratermagazine.org/2025/03/15/ucl-halls-to-hike-rent-by-3-9-despite-union-lobbying-efforts/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/accom-graphic-1100x733.png,"From the left: Union President Goksu Danaci, Welfare Officer Rachel Lim, Provost Michael Spence, and Estates Director of Operations Ian Dancy. Graphic by Kotryna Taujanskaite"
13783,2025/03/14/episode-10-and-so-it-begins,https://cheesegratermagazine.org/2025/03/14/episode-10-and-so-it-begins/,,
13394,2025/03/12/record-4-000-candidates-compete-at-union-elections,https://cheesegratermagazine.org/2025/03/12/the-race-begins/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/starter-pistol-1100x880.jpg,The starting gun has been fired on the 2025 Union elections
13321,2025/03/10/making-lasting-change-at-ucl-is-a-student-staff-problem,https://cheesegratermagazine.org/2025/03/10/making-lasting-change-at-ucl-is-a-student-staff-problem/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/2W3A0210.jpg,Photograph by Mary Hinkley/UCL Media Services
13313,2025/03/10/ucl-hall-evacuates-over-crumbling-staircase,https://cheesegratermagazine.org/2025/03/10/ucl-hall-evacuates-over-crumbling-staircase/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/115_117GowerStResidences_0175.jpg,Photograph by Mary Hinkley/UCL Media Services
13307,2025/03/10/michael-spence-inside-the-mind,https://cheesegratermagazine.org/2025/03/10/michael-spence-inside-the-mind/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/Michael-Spence-UCL-Provost-82.jpg,Inquisitive... Photograph by Mat Wright/UCL Media Services
13297,2025/03/10/breaking-student-can-only-be-productive-in-east-london-cafe-with-7-flat-white,https://cheesegratermagazine.org/2025/03/10/breaking-student-can-only-be-productive-in-east-london-coffee-shop-with-7-flat-white/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/nathan-dumlao-8d8v3YSgIBo-unsplash-1100x825.jpg,"""That'll be £1.3bn and your left kidney please."" Photograph by Nathan Dumlao via Unsplash"
13286,2025/03/10/falling-from-heaven-review-a-great-display-of-wit-and-existential-crisis,https://cheesegratermagazine.org/2025/03/10/review-of-falling-from-heaven-a-great-display-of-wit-and-existential-crisis/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-10.01.28-AM-e1741625644170.jpeg,Photograph by Paulina Sarbinska
12533,2025/03/10/hall-residents-launch-group-claim-for-normalised-maintenance-issues,https://cheesegratermagazine.org/2025/03/10/hall-residents-launch-group-claim-for-normalised-maintenance-issues/,https://cheesegratermagazine.org/wp-content/uploads/2025/05/iforwindow-1100x825.png,Mouldy windows in Ifor Evans. Photograph source supplied
12755,2025/03/07/episode-9-phineas-returns,https://cheesegratermagazine.org/2025/03/07/episode-9-phineas-returns/,,
12610,2025/03/07/down-your-union-sabb-visits-student-centre-toilets-on-birthday-and-more,https://cheesegratermagazine.org/2025/03/07/down-your-union-sabb-visits-student-centre-toilets-on-birthday-and-more/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Screenshot-2025-01-07-185545-e1738540350999.png,These meetings are the final set before the Union elections. Courtesy of @wheretopooatucl
12640,2025/03/07/fossil-fuel-sponsorship-ban-oppressive-and-discriminatory-engineers-claim-in-desperate-rant,https://cheesegratermagazine.org/2025/03/07/fossil-fuel-sponsorship-ban-oppressive-and-discriminatory-engineers-claim-in-desperate-rant/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/uhm-actuall-1100x743.png,"Uhm, actually... Graphic by Kotryna Taujanskaite"
12630,2025/03/07/union-to-back-fossil-free-careers-after-two-years-of-political-ping-pong,https://cheesegratermagazine.org/2025/03/07/union-to-back-fossil-free-careers-after-two-years-of-political-ping-pong/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/ucl_su_ffc_victory_600_x_300_px_600_x_400_px.600x0.jpg,Fossil Free Careers is now the Union's official position. Photograph by People & Planet
12598,2025/03/06/ramsay-hall-residents-to-receive-15-refund-for-catering-mayhem,https://cheesegratermagazine.org/2025/03/06/ramsay-hall-residents-to-receive-20-refund-for-catering-mayhem/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/ramsay-sophia-1100x825.jpg,Photograph by Sophia Marmion
12589,2025/03/06/phineas-liberate-gallery-launches-to-celebrate-marginalised-artists,https://cheesegratermagazine.org/2025/03/06/phineas-liberate-gallery-launches-to-celebrate-marginalised-artists/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-06-at-4.24.25-PM-1-1100x825.jpeg,Photograph by Szofi Vardy
12564,2025/03/06/convicted-rapist-may-have-attacked-50-more-women,https://cheesegratermagazine.org/2025/03/06/convicted-rapist-may-have-attacked-50-more-women/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/LAA-17-Discreet-camera.jpg,Police found a range of hidden cameras in Zou's bedroom. Photograph by Met Police
12434,2025/03/04/thursdays-to-blame-for-low-turnout-at-union-meeting-says-education-officer,https://cheesegratermagazine.org/2025/03/04/thursdays-to-blame-for-low-turnout-at-union-meeting-says-education-officer/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/bg_chaudhary-1100x831.jpg,Where's Shaban? The Education Officer has refused to appear on Union social media for 330 days. Graphic by Jasmine Yiu and Kotryna Taujanskaite
12405,2025/03/04/ucl-paid-for-80-of-union-gym-refurbishment,https://cheesegratermagazine.org/2025/03/04/ucl-paid-for-80-of-union-gym-refurbishment/,,
12351,2025/03/02/episode-8-how-do-we-make-the-union-more-accountable,https://cheesegratermagazine.org/2025/03/02/episode-8-how-can-the-students-union-improve-its-accountability/,,
12095,2025/03/01/the-cemetery-of-social-connection-on-the-death-of-humour,https://cheesegratermagazine.org/2025/03/01/the-cemetery-of-social-connection-on-the-death-of-humour/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/landscape-5059083_1280-1100x730.jpg,Humour is a way for us to share experiences and find common ground with new people
12088,2025/03/01/carousel-review-a-touching-rendition-of-an-american-cult-classic,https://cheesegratermagazine.org/2025/03/01/carousel-review-a-touching-rendition-of-an-american-cult-classic/,https://cheesegratermagazine.org/wp-content/uploads/2025/03/WhatsApp-Image-2025-02-28-at-7.36.00-PM-1100x825.jpeg,The grand finale. Photograph by Robert Delaney/The Cheese Grater
11939,2025/02/17/ucl-s-japanese-garden-is-glorifying-imperial-legacies,https://cheesegratermagazine.org/2025/02/17/ucls-japanese-garden-is-glorifying-imperial-legacies/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/UCL8Jun2022_01.jpg,The Japanese Garden has a dark imperial history behind it. Photograph by Mary Hinkley/UCL
11925,2025/02/17/quad-closure-causing-major-accessibility-issues-wheelchair-user-says,https://cheesegratermagazine.org/2025/02/17/quad-closure-causing-major-accessibility-issues-wheelchair-user-says/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/980_240724viewfromlgf_liftsouthside-1100x715.webp,Will fancy projections match up with reality? Image by Nicholas Burwell Architects/UCL
11918,2025/02/17/a-case-for-raving-losing-yourself-in-an-amorphous-body,https://cheesegratermagazine.org/2025/02/17/a-case-for-raving-losing-yourself-in-an-amorphous-body/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/franky-s-1100x825.jpg,There's more to raving than getting drunk and contracting tinnitus. Photograph by Franky Slater
11906,2025/02/16/aristophanes-frogs-review-unhinged-playful-and-extremely-gay,https://cheesegratermagazine.org/2025/02/16/aristophanes-frogs-review-unhinged-playful-and-extremely-gay/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/WhatsApp-Image-2025-02-16-at-3.19.20-PM.jpeg,Cast of this year's Frogs. Photograph by UCL Greek and Latin Department
11881,2025/02/15/is-the-students-union-an-elective-dictatorship,https://cheesegratermagazine.org/2025/02/15/is-the-students-union-an-elective-dictatorship/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/james-voices-1-1.jpg,Back in the good old days... A Students' Union poster from 1977 protesting against education cuts. Photograph by College Archives / UCL Media Services
11857,2025/02/14/union-apologises-for-being-too-inclusive,https://cheesegratermagazine.org/2025/02/14/union-apologises-for-being-too-inclusive/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/UCL-Chinese-New-Year-2022_009.jpg,"The Union had no problem calling it ""Lunar New Year"" in years previous. Photograph by Alejandro Walter Salinas Lopez/UCL Media Services"
11838,2025/02/14/episode-7-valentine-s-day-pre-election-special,https://cheesegratermagazine.org/2025/02/14/episode-7-valentines-day-pre-election-special/,,
11814,2025/02/13/ucl-bans-straight-people-for-valentine-s-day,https://cheesegratermagazine.org/2025/02/13/ucl-bans-straight-people-for-valentines-day/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/vd25-1100x734.webp,There will be none of this malarkey on my watch
11799,2025/02/13/vending-machine-rebellion-occupies-student-centre,https://cheesegratermagazine.org/2025/02/13/vending-machine-rebellion-occupies-student-centre/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/WhatsApp-Image-2025-02-13-at-2.29.38-PM-1100x618.jpeg,Standoff... Photograph by Seth Harris/The Cheese Grater
11768,2025/02/12/ucl-divests-from-major-weapon-parts-manufacturer,https://cheesegratermagazine.org/2025/02/12/ucl-divests-from-major-arms-supplier/,https://cheesegratermagazine.org/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-03-at-5.16.10-PM-1-1100x733.jpeg,The UCL Provost has insisted the investment broke no rules. Photograph by Nyla Rizvi/The Cheese Grater
11756,2025/02/12/the-students-union-isn-t-going-to-fix-itself,https://cheesegratermagazine.org/2025/02/12/the-students-union-isnt-going-to-fix-itself/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/uclu-graphic-1100x825.jpg,We all know the Union is broken. But acknowledging it is just the start
11725,2025/02/11/episode-6-should-ssees-director-richard-mole-resign,https://cheesegratermagazine.org/2025/02/11/episode-6-should-ssees-director-richard-mole-resign/,,
11721,2025/02/11/episode-5-should-big-oil-be-funding-clubs-and-socs,https://cheesegratermagazine.org/2025/02/11/episode-5-should-big-oil-be-funding-clubs-and-socs/,,
11708,2025/02/11/the-cheese-grater-will-not-succumb-to-the-woke-ucl-east-agenda,https://cheesegratermagazine.org/2025/02/11/the-cheese-grater-will-not-succumb-to-the-woke-ucl-east-agenda/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/ucl-woke-1100x735.webp,Home of the globalist elite... Photograph by UCL Media Services
11692,2025/02/11/rhapsody-review-annual-showcase-blows-the-roof-off-bloomsbury,https://cheesegratermagazine.org/2025/02/11/rhapsody-2025-review-annual-showcase-blows-the-roof-off-bloomsbury/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/TOO02376-1100x733.jpg,Real talent... Photograph by Jonathan Clive/UCL Live Music Society
11626,2025/02/10/quad-closure-it-s-happening,https://cheesegratermagazine.org/2025/02/10/quad-closure-begins/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/20250208_212532-1100x825.jpg,The day has finally come. Photograph by Nick Miao/The Cheese Grater
11506,2025/02/08/inside-the-attempt-to-fix-the-union,https://cheesegratermagazine.org/2025/02/08/inside-the-attempt-to-fix-the-union/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/uclu-graphic-1100x825.jpg,"The future of Union democracy is gloomy, but there are reasons for cautious optimism"
11485,2025/02/07/quad-closure-endangered-trees-saved-by-staff-led-petition,https://cheesegratermagazine.org/2025/02/07/quad-closure-endangered-trees-saved-by-staff-led-petition/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/UCL8Jun2022_05.jpg,The ginkgo trees have stood in the Quad for over four decades. Photograph by Mary Hinkley/UCL Media Services
11345,2025/02/04/head-of-ssees-to-step-back-from-duties-for-remainder-of-term,https://cheesegratermagazine.org/2025/02/04/head-of-ssees-resigns-over-viral-video/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Screenshot-2025-02-03-011637-1100x920.png,Courtesy of UCL Stands For Justice (@uclstand4justice)
11260,2025/02/03/a-monster-calls-review-a-hauntingly-beautiful-play-that-packs-a-punch,https://cheesegratermagazine.org/2025/02/03/a-monster-calls-review-a-hauntingly-beautiful-play-that-packs-a-punch/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Screenshot-2025-02-03-040919-e1738555917659-1100x776.webp,Felix May as Conor O’Malley. Photograph by UCL Drama Society
11111,2025/02/03/no-man-would-want-to-touch-you-ssees-director-tells-palestine-activist,https://cheesegratermagazine.org/2025/02/03/no-man-would-want-to-touch-you-ssees-director-tells-palestine-activist/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Screenshot-2025-02-03-011637-1100x920.png,Courtesy of UCL Stands For Justice (@uclstand4justice)
11244,2025/02/03/sabbs-abstain-in-vote-to-ban-oil-and-gas-sponsorships-for-societies,https://cheesegratermagazine.org/2025/02/03/sabbs-abstain-in-vote-to-ban-oil-and-gas-sponsorships-for-societies/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/IMG_5001-1100x825.jpg,Harris emphatically campaigned against the Union's ties with Barclays when he ran for student trustee. Photograph by Nick Miao/The Cheese Grater
11149,2025/02/03/state-school-student-accidentally-admitted-to-ucl-still-hoping-no-one-will-notice,https://cheesegratermagazine.org/2025/02/03/state-school-student-accidentally-admitted-to-ucl-still-hoping-no-one-will-notice/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/SophieMitchell-UCL-June2024-512.jpg,"""What A-levels did you do?"" Fuck off. Photograph by Sophie Mitchell/UCL Media Services"
11101,2025/02/03/the-cheese-grater-banned-from-ucl-charity-swimathon-after-drowning-incident,https://cheesegratermagazine.org/2025/02/03/cheese-grater-banned-from-ucl-charity-swimathon-after-drowning-incident/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/woman-422546_1280-1100x825.jpg,Drowned... Graters face the consequences of their own actions. Photograph by Daniel Perrig/Pixabay
11086,2025/02/03/now-is-a-good-time-to-join-the-cheese-grater,https://cheesegratermagazine.org/2025/02/03/now-is-a-good-time-to-join-the-cheese-grater/,https://cheesegratermagazine.org/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-16-at-3.48.28-PM-e1737045850371-1100x824.jpeg,Cheese Grater staff celebrate at the SPA London regional awards. Photograph by Lily Park
11081,2025/02/03/a-new-page-for-media,https://cheesegratermagazine.org/2025/02/03/a-new-page-for-media/,https://cheesegratermagazine.org/wp-content/uploads/2024/01/Screenshot-2024-01-18-at-11.44.24 AM.png,Graphic by Tess Meerson
11071,2025/02/03/dear-london-you-don-t-know-how-good-you-ve-got-it,https://cheesegratermagazine.org/2025/02/03/dear-london-you-dont-know-how-good-youve-got-it/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/54155415725_d552d1934c_k-1100x825.jpg,The new tram bus makes my heart sing with glee. Photograph by Matt Brown/Londonist
11059,2025/02/03/access-ucl-or-don-t-how-ucl-enables-a-culture-of-classism,https://cheesegratermagazine.org/2025/02/03/access-ucl-or-dont-how-ucl-enables-a-culture-of-classism/,https://cheesegratermagazine.org/wp-content/uploads/2025/01/Grad_15_AWSL061-1100x734.jpg,Photograph by Alejandro Lopez/UCL Media Services
11051,2025/02/03/soc-bitch-issue-89-january-2025,https://cheesegratermagazine.org/2025/02/03/soc-bitch-issue-89-january-2025/,,
11044,2025/02/03/yes-every-inconvenience-is-aimed-at-you-in-particular,https://cheesegratermagazine.org/2025/02/03/yes-every-inconvenience-is-aimed-at-you-in-particular/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/upset-534103_1280-1100x825.jpg,There's no such thing as a coincidence. Photograph via Pixabay
11036,2025/02/03/all-in-a-day-s-work-ucl-wraps-up-investment-review-in-one-day,https://cheesegratermagazine.org/2025/02/03/all-in-a-days-work-ucl-wraps-up-investment-review-in-one-day/,https://cheesegratermagazine.org/wp-content/uploads/2025/01/Provost-at-UCL-East_1-1100x688.jpg,Provost... off to the pub. Photograph by Mary Hinkley via UCL Imagestore
11025,2025/02/03/any-way-you-slice-it-we-re-better,https://cheesegratermagazine.org/2025/02/03/any-way-you-slice-it-were-better/,,
11017,2025/02/02/disgraced-union-president-stole-a-carton-of-juice,https://cheesegratermagazine.org/2025/02/02/disgraced-union-president-stole-a-carton-of-juice/,https://cheesegratermagazine.org/wp-content/uploads/2024/10/25GordonStreet-1024x6351-1.png,This article was jointly funded Rupert Murdoch and the Make UCL Great Again campaign
11008,2025/02/02/working-toilet-found-in-student-centre-on-first-try,https://cheesegratermagazine.org/2025/02/02/working-toilet-found-in-student-centre-on-first-try/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Screenshot-2025-01-07-185545-e1738540350999.png,Flushed... a rare sight (@wheretopooatucl)
10985,2025/02/02/sassy-intruder-with-an-agenda-zoro-the-campus-fox,https://cheesegratermagazine.org/2025/02/02/sassy-intruder-with-an-agenda-zoro-the-campus-fox/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/1000017599-e1738540153669.jpg,Trespasser... Little shit thinks he owns the place
10970,2025/02/02/special-ucl-taskforce-foils-terror-threat,https://cheesegratermagazine.org/2025/02/02/special-ucl-taskforce-foils-terror-threat/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/Untitled-6-December-2024-18.57.webp,Graphic by Sophia Lally
10964,2025/02/02/computer-science-student-makes-history-dating-ai-scam-bot,https://cheesegratermagazine.org/2025/02/02/computer-science-student-makes-history-dating-ai-scam-bot/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/jafjkfnejklfneslk-1100x713.webp,Graphic by Kotryna Taujanskaite
10950,2025/02/02/i-m-more-than-just-an-oxbridge-reject,https://cheesegratermagazine.org/2025/02/02/im-more-than-just-an-oxbridge-reject/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/oxbridgereject1.webp,Graphic by Kotryna Taujanskaite
10945,2025/02/02/union-did-not-realise-disability-officer-had-dropped-out-of-ucl,https://cheesegratermagazine.org/2025/02/02/union-failed-to-realise-disability-officer-had-dropped-out-of-ucl/,https://cheesegratermagazine.org/wp-content/uploads/2024/10/25GordonStreet-1024x6351-1.png,Equity sabb Eda Yildirimkaya will take on the role in an interim capacity
10915,2025/02/02/murky-tap-water-in-halls-safe-to-drink-says-ucl,https://cheesegratermagazine.org/2025/02/02/murky-tap-water-in-halls-safe-to-drink-says-ucl/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/jl-tap-1.jpg,Murky waters in UCL accommodation. Image: Source supplied/The Cheese Grater
10905,2025/02/02/waterlogged-room-reported-in-ucl-hall-after-storm-connall,https://cheesegratermagazine.org/2025/02/02/waterlogged-room-reported-in-ucl-hall-after-storm-connall/,https://cheesegratermagazine.org/wp-content/uploads/2025/02/89a1602_replacesky_-1100x734.jpg,A small single room at John Adams Hall will set you back £223.30 a week. Photograph by UCL Accommodation
10373,2025/01/30/ex-ucl-student-accused-of-drugging-and-raping-10-women,https://cheesegratermagazine.org/2025/01/30/ex-ucl-student-accused-of-drugging-and-raping-10-women/,https://cheesegratermagazine.org/wp-content/uploads/2025/01/LDN352018_096.jpg,The former UCL student is facing 35 charges in total. Photograph by Mary Hinkley/UCL
10363,2025/01/29/episode-4-are-ucl-students-enabling-a-culture-of-classism,https://cheesegratermagazine.org/2025/01/29/episode-4-are-ucl-students-enabling-a-culture-of-classism/,,
